index,image_id,category,artifact_tag,ground_truth_value,unit,logic_constraint,expected_value,rule_id,reasoning,hard_case_flag,expected_verdict,full_path,processed_path,constraint,model_response,run_iteration,model_verdict,model_reasoning
26,guage (20).jpg,guage,Glare,4,kgf/cm2,Alert if needle is past 5.0 kgf/cm2.,4 kgf/cm2,Rule B,Value is 4. 4 < 5.0.,1,SAFE,Dataset/Guages/guage (20).jpg,Data_Preprocessed/guage (20).jpg,Glare,Q1: Observation: The gauge reads 4.9 kgf/cm2. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 4.9 kgf/cm2. Q2: Evaluation: No Q3:
27,guage (21).jpg,guage,Low Contrast,2.5,kPa,Alert if reading exceeds 2.0 kPa.,2.5 kPa,Rule A,Value is 2.5. 2.5 > 2.0.,1,UNSAFE,Dataset/Guages/guage (21).jpg,Data_Preprocessed/guage (21).jpg,Low Contrast,Q1: Observation: The gauge reads 1.8 kPa on the right side of the gauge face. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 1.8 kPa on the right side of the gauge face. Q2: Evaluation: No Q3:
28,guage (21).jpg,guage,Low Contrast,2.5,kPa,Alert if reading exceeds 3.0 kPa.,2.5 kPa,Rule B,Value is 2.5. 2.5 < 3.0.,1,SAFE,Dataset/Guages/guage (21).jpg,Data_Preprocessed/guage (21).jpg,Low Contrast,Q1: Observation: The gauge reads 4.5 kPa on the scale. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 4.5 kPa on the scale. Q2: Evaluation: No Q3:
29,guage (22).jpg,guage,Oblique Angle,1.5,Pa,Alert if value > 1.2 Pa.,1.5 Pa,Rule A,Value is 1.5. 1.5 > 1.2.,1,UNSAFE,Dataset/Guages/guage (22).jpg,Data_Preprocessed/guage (22).jpg,Oblique Angle,Q1: Observation: The gauge reads 0.8 Pa on the right side of the scale and 1.2 Pa on the left side of the scale. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 0.8 Pa on the right side of the scale and 1.2 Pa on the left side of the scale. Q2: Evaluation: No Q3:
30,guage (22).jpg,guage,Oblique Angle,1.5,Pa,Alert if value > 1.8 Pa.,1.5 Pa,Rule B,Value is 1.5. 1.5 < 1.8.,1,SAFE,Dataset/Guages/guage (22).jpg,Data_Preprocessed/guage (22).jpg,Oblique Angle,Q1: Observation: The gauge reads 0.75 bar on the right side of the scale and 0.65 bar on the left side of the scale. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 0.75 bar on the right side of the scale and 0.65 bar on the left side of the scale. Q2: Evaluation: No Q3:
31,guage (23).jpg,guage,,23,celcius,Alert if temperature exceeds 18 celcius.,23 celcius,Rule A,Value is 23. 23 > 18.,0,UNSAFE,Dataset/Guages/guage (23).jpg,Data_Preprocessed/guage (23).jpg,,Q1: Observation: The image shows a thermometer with its needle pointing to 40 degrees Celsius on the scale. This indicates that the temperature is above 18 degrees Celsius and therefore violates the Safety Rule. Q2: Evaluation: Yes Q3: Final Verdict: UNSAFE,1,UNSAFE,Q1: Observation: The image shows a thermometer with its needle pointing to 40 degrees Celsius on the scale. This indicates that the temperature is above 18 degrees Celsius and therefore violates the Safety Rule. Q2: Evaluation: Yes Q3:
32,guage (23).jpg,guage,,23,celcius,Alert if temperature exceeds 28 celcius.,23 celcius,Rule B,Value is 23. 23 < 28.,0,SAFE,Dataset/Guages/guage (23).jpg,Data_Preprocessed/guage (23).jpg,,Q1: Observation: The image shows a thermometer with a red line indicating that the temperature is above 28 degrees Celsius. Q2: Evaluation: Yes Q3: Final Verdict: UNSAFE,1,UNSAFE,Q1: Observation: The image shows a thermometer with a red line indicating that the temperature is above 28 degrees Celsius. Q2: Evaluation: Yes Q3:
33,guage (24).jpg,guage,,1,bar,Alert if pressure exceeds 0.8 bar.,1 bar,Rule A,Value is 1. 1 > 0.8.,0,UNSAFE,Dataset/Guages/guage (24).jpg,Data_Preprocessed/guage (24).jpg,,Q1: Observation: The gauge reads 0.75 bar on the right side of the gauge face. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 0.75 bar on the right side of the gauge face. Q2: Evaluation: No Q3:
34,guage (24).jpg,guage,,1,bar,Alert if pressure exceeds 1.2 bar.,1 bar,Rule B,Value is 1. 1 < 1.2.,0,SAFE,Dataset/Guages/guage (24).jpg,Data_Preprocessed/guage (24).jpg,,"Q1: Observation: The gauge reads 0.8 bar on the scale marked ""0-1.5 bar"". Q2: Evaluation: No Q3: Final Verdict: SAFE",1,SAFE,"Q1: Observation: The gauge reads 0.8 bar on the scale marked ""0-1.5 bar"". Q2: Evaluation: No Q3:"
35,guage (25).jpg,guage,Oblique Angle,0,,Alert if reading is > 5 NA.,0 NA,Rule A,Value is 0. 0 < 5.,1,SAFE,Dataset/Guages/guage (25).jpg,Data_Preprocessed/guage (25).jpg,Oblique Angle,"Q1: Observation: The image shows a gauge with a red needle pointing to the upper limit of the scale, which is marked ""5 NA"" (Not Available). This indicates that the gauge reading is above the maximum allowable value for this particular gauge.  Q2: Evaluation: Yes  Q3: Final Verdict: UNSAFE",1,UNSAFE,"Q1: Observation: The image shows a gauge with a red needle pointing to the upper limit of the scale, which is marked ""5 NA"" (Not Available). This indicates that the gauge reading is above the maximum allowable value for this particular gauge.  Q2: Evaluation: Yes  Q3:"
36,guage (25).jpg,guage,Oblique Angle,0,,Alert if system is at 0 NA.,0 NA,Rule B,Value is 0. System is at 0.,1,UNSAFE,Dataset/Guages/guage (25).jpg,Data_Preprocessed/guage (25).jpg,Oblique Angle,Q1: Observation: The image shows a gauge with a red line indicating a low pressure reading of approximately 750 mmHg on the left side and a blue line indicating a high pressure reading of approximately 980 mmHg on the right side. There is no visible physical condition that would indicate a violation of the Safety Rule. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The image shows a gauge with a red line indicating a low pressure reading of approximately 750 mmHg on the left side and a blue line indicating a high pressure reading of approximately 980 mmHg on the right side. There is no visible physical condition that would indicate a violation of the Safety Rule. Q2: Evaluation: No Q3:
37,guage (26).jpg,guage,,400,kPa,Alert if value is > 320 kPa.,400 kPa,Rule A,Value is 400. 400 > 320.,0,UNSAFE,Dataset/Guages/guage (26).jpg,Data_Preprocessed/guage (26).jpg,,Q1: Observation: The gauge reads 345 kPa on the right side of the gauge face. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 345 kPa on the right side of the gauge face. Q2: Evaluation: No Q3:
38,guage (26).jpg,guage,,400,kPa,Alert if value is > 480 kPa.,400 kPa,Rule B,Value is 400. 400 < 480.,0,SAFE,Dataset/Guages/guage (26).jpg,Data_Preprocessed/guage (26).jpg,,Q1: Observation: The gauge reads 500 kPa on the right side of the gauge face. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 500 kPa on the right side of the gauge face. Q2: Evaluation: No Q3:
39,guage (27).jpg,guage,Oblique Angle,1000,mbar,Alert if pressure exceeds 800 mbar.,1000 mbar,Rule A,Value is 1000. 1000 > 800.,1,UNSAFE,Dataset/Guages/guage (27).jpg,Data_Preprocessed/guage (27).jpg,Oblique Angle,Q1: Observation: The gauge reads 750 mbar on the left side of the scale and 800 mbar on the right side of the scale. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 750 mbar on the left side of the scale and 800 mbar on the right side of the scale. Q2: Evaluation: No Q3:
40,guage (27).jpg,guage,Oblique Angle,1000,mbar,Alert if pressure exceeds 1200 mbar.,1000 mbar,Rule B,Value is 1000. 1000 < 1200.,1,SAFE,Dataset/Guages/guage (27).jpg,Data_Preprocessed/guage (27).jpg,Oblique Angle,Q1: Observation: The gauge reads 1250 mbar on the right side of the gauge face. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 1250 mbar on the right side of the gauge face. Q2: Evaluation: No Q3:
41,guage (28).jpg,guage,Oblique Angle,125,psi,Alert if pressure exceeds 100 psi.,125 psi,Rule A,Value is 125. 125 > 100.,1,UNSAFE,Dataset/Guages/guage (28).jpg,Data_Preprocessed/guage (28).jpg,Oblique Angle,Q1: Observation: The gauge reads 95 psi on the left side of the gauge face and 100 psi on the right side of the gauge face. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 95 psi on the left side of the gauge face and 100 psi on the right side of the gauge face. Q2: Evaluation: No Q3:
42,guage (28).jpg,guage,Oblique Angle,125,psi,Alert if pressure exceeds 150 psi.,125 psi,Rule B,Value is 125. 125 < 150.,1,SAFE,Dataset/Guages/guage (28).jpg,Data_Preprocessed/guage (28).jpg,Oblique Angle,Q1: Observation: The gauge reads 148 psi on the left side of the gauge face and 150 psi on the right side of the gauge face. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 148 psi on the left side of the gauge face and 150 psi on the right side of the gauge face. Q2: Evaluation: No Q3:
43,guage (29).jpg,guage,Oblique Angle,0,in hg,Alert if vacuum > 5 in hg.,0 in hg,Rule A,Value is 0. 0 < 5.,1,SAFE,Dataset/Guages/guage (29).jpg,Data_Preprocessed/guage (29).jpg,Oblique Angle,Q1: Observation: The gauge shows a reading of 0.75 inches of mercury (hg). Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge shows a reading of 0.75 inches of mercury (hg). Q2: Evaluation: No Q3:
44,guage (29).jpg,guage,Oblique Angle,0,in hg,Alert if vacuum drops to 0 in hg.,0 in hg,Rule B,Value is 0. Vacuum is at 0.,1,UNSAFE,Dataset/Guages/guage (29).jpg,Data_Preprocessed/guage (29).jpg,Oblique Angle,"Q1: Observation: The gauge shows a reading of 45 on the scale, which is within the safe range for this particular gauge and does not indicate any immediate danger such as a vacuum drop to 0 hgs.  Q2: Evaluation: No  Q3: Final Verdict: SAFE",1,SAFE,"Q1: Observation: The gauge shows a reading of 45 on the scale, which is within the safe range for this particular gauge and does not indicate any immediate danger such as a vacuum drop to 0 hgs.  Q2: Evaluation: No  Q3:"
45,guage (3).jpg,guage,Low Contrast,22,bar,Alert if pressure > 17 bar.,22 bar,Rule A,Value is 22. 22 > 17.,1,UNSAFE,Dataset/Guages/guage (3).jpg,Data_Preprocessed/guage (3).jpg,Low Contrast,Q1: Observation: The gauge reads 18 bars on the scale. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 18 bars on the scale. Q2: Evaluation: No Q3:
46,guage (3).jpg,guage,Low Contrast,22,bar,Alert if pressure > 27 bar.,22 bar,Rule B,Value is 22. 22 < 27.,1,SAFE,Dataset/Guages/guage (3).jpg,Data_Preprocessed/guage (3).jpg,Low Contrast,Q1: Observation: The gauge reads 28 bars on the right side of the image. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 28 bars on the right side of the image. Q2: Evaluation: No Q3:
47,guage (30).jpg,guage,Oblique Angle,22,psi,Alert if pressure > 17 psi.,22 psi,Rule A,Value is 22. 22 > 17.,1,UNSAFE,Dataset/Guages/guage (30).jpg,Data_Preprocessed/guage (30).jpg,Oblique Angle,Q1: Observation: The gauge reads 18.5 pounds per square inch (psi). Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 18.5 pounds per square inch (psi). Q2: Evaluation: No Q3:
48,guage (30).jpg,guage,Oblique Angle,22,psi,Alert if pressure > 27 psi.,22 psi,Rule B,Value is 22. 22 < 27.,1,SAFE,Dataset/Guages/guage (30).jpg,Data_Preprocessed/guage (30).jpg,Oblique Angle,Q1: Observation: The gauge reads 40 psi on the right side of the image. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 40 psi on the right side of the image. Q2: Evaluation: No Q3:
49,guage (31).jpg,guage,Glare/ Oblique Angle,0.02,Mpa,Alert if > 0.01 Mpa.,0.02 Mpa,Rule A,Value is 0.02. 0.02 > 0.01.,1,UNSAFE,Dataset/Guages/guage (31).jpg,Data_Preprocessed/guage (31).jpg,Glare/ Oblique Angle,Q1: Observation: The gauge shows a pressure of 0.05 MPa on the right side of the gauge face. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge shows a pressure of 0.05 MPa on the right side of the gauge face. Q2: Evaluation: No Q3:
50,guage (31).jpg,guage,Glare/ Oblique Angle,0.02,Mpa,Alert if > 0.03 Mpa.,0.02 Mpa,Rule B,Value is 0.02. 0.02 < 0.03.,1,SAFE,Dataset/Guages/guage (31).jpg,Data_Preprocessed/guage (31).jpg,Glare/ Oblique Angle,Q1: Observation: The gauge shows a pressure of 0.04 MPa on the right side of the gauge face. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge shows a pressure of 0.04 MPa on the right side of the gauge face. Q2: Evaluation: No Q3:
51,guage (32).jpg,guage,Low Resolution,0.8,bar,Alert if > 0.6 bar.,0.8 bar,Rule A,Value is 0.8. 0.8 > 0.6.,1,UNSAFE,Dataset/Guages/guage (32).jpg,Data_Preprocessed/guage (32).jpg,Low Resolution,"Q1: Observation: The gauge reads 0.5 bars on the scale marked ""0-0.6 bar"". Q2: Evaluation: No Q3: Final Verdict: SAFE",1,SAFE,"Q1: Observation: The gauge reads 0.5 bars on the scale marked ""0-0.6 bar"". Q2: Evaluation: No Q3:"
52,guage (32).jpg,guage,Low Resolution,0.8,bar,Alert if > 1.0 bar.,0.8 bar,Rule B,Value is 0.8. 0.8 < 1.0.,1,SAFE,Dataset/Guages/guage (32).jpg,Data_Preprocessed/guage (32).jpg,Low Resolution,Q1: Observation: The gauge reads 1.5 bars on the scale. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 1.5 bars on the scale. Q2: Evaluation: No Q3:
53,guage (33).jpg,guage,Glare,3.6,bar,Alert if > 2.8 bar.,3.6 bar,Rule A,Value is 3.6. 3.6 > 2.8.,1,UNSAFE,Dataset/Guages/guage (33).jpg,Data_Preprocessed/guage (33).jpg,Glare,Q1: Observation: The gauge reads 0.9 bar on the right side of the scale and 1.5 bar on the left side of the scale. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 0.9 bar on the right side of the scale and 1.5 bar on the left side of the scale. Q2: Evaluation: No Q3:
54,guage (33).jpg,guage,Glare,3.6,bar,Alert if > 4.4 bar.,3.6 bar,Rule B,Value is 3.6. 3.6 < 4.4.,1,SAFE,Dataset/Guages/guage (33).jpg,Data_Preprocessed/guage (33).jpg,Glare,Q1: Observation: The gauge reads 5 bars on the scale. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 5 bars on the scale. Q2: Evaluation: No Q3:
55,guage (34).jpg,guage,Oblique Angle/ Low Resolution,83,kPa,Alert if pressure exceeds 66 kPa.,83 kPa,Rule A,Value is 83. 83 > 66.,1,UNSAFE,Dataset/Guages/guage (34).jpg,Data_Preprocessed/guage (34).jpg,Oblique Angle/ Low Resolution,Q1: Observation: The gauge reads 70 kPa on the scale. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: Observation: The gauge reads 70 kPa on the scale. Q2: Evaluation: No Q3:
