index,image_id,category,artifact_tag,ground_truth_value,unit,logic_constraint,expected_value,rule_id,reasoning,hard_case_flag,expected_verdict,full_path,processed_path,constraint,model_response,run_iteration,model_verdict,model_reasoning
19,guage (18).jpg,guage,Oblique Angle,30,,Alert if reading exceeds 24 NA.,30 NA,Rule A,Value is 30. 30 > 24.,1,UNSAFE,Dataset/Guages/guage (18).jpg,Data_Preprocessed/guage (18).jpg,Oblique Angle,Q1: 0 Q2: No Q3: SAFE,1,SAFE,Q1: 0 Q2: No Q3: SAFE
20,guage (18).jpg,guage,Oblique Angle,30,,Alert if reading exceeds 36 NA.,30 NA,Rule B,Value is 30. 30 < 36.,1,SAFE,Dataset/Guages/guage (18).jpg,Data_Preprocessed/guage (18).jpg,Oblique Angle,Q1: 0 Q2: No Q3: SAFE,1,SAFE,Q1: 0 Q2: No Q3: SAFE
21,guage (19).jpg,guage,Oblique Angle,2.2,liter,Alert if level is > 1.7 liter.,2.2 liter,Rule A,Value is 2.2. 2.2 > 1.7.,1,UNSAFE,Dataset/Guages/guage (19).jpg,Data_Preprocessed/guage (19).jpg,Oblique Angle,Q1: 0.0 liters Q2: No Q3: SAFE,1,SAFE,Q1: 0.0 liters Q2: No Q3: SAFE
22,guage (19).jpg,guage,Oblique Angle,2.2,liter,Alert if level is > 2.7 liter.,2.2 liter,Rule B,Value is 2.2. 2.2 < 2.7.,1,SAFE,Dataset/Guages/guage (19).jpg,Data_Preprocessed/guage (19).jpg,Oblique Angle,Q1: 0.00 L Q2: No Q3: SAFE,1,SAFE,Q1: 0.00 L Q2: No Q3: SAFE
23,guage (2).jpg,guage,Oblique Angle,0,kg/cm2,Alert if value exceeds 2 kg/cm2.,0 kg/cm2,Rule A,Value is 0. 0 < 2.,1,SAFE,Dataset/Guages/guage (2).jpg,Data_Preprocessed/guage (2).jpg,Oblique Angle,Q1: 2.0 kg/cm2 Q2: Yes Q3: UNSAFE,1,UNSAFE,Q1: 2.0 kg/cm2 Q2: Yes Q3: UNSAFE
24,guage (2).jpg,guage,Oblique Angle,0,kg/cm2,Alert if system pressure drops to 0 kg/cm2.,0 kg/cm2,Rule B,Value is 0. System pressure is at 0.,1,UNSAFE,Dataset/Guages/guage (2).jpg,Data_Preprocessed/guage (2).jpg,Oblique Angle,Q1: 0 kg/cm2 Q2: Yes Q3: UNSAFE,1,UNSAFE,Q1: 0 kg/cm2 Q2: Yes Q3: UNSAFE
25,guage (20).jpg,guage,Glare,4,kgf/cm2,Alert if needle is past 3.0 kgf/cm2.,4 kgf/cm2,Rule A,Value is 4. 4 > 3.0.,1,UNSAFE,Dataset/Guages/guage (20).jpg,Data_Preprocessed/guage (20).jpg,Glare,"Q1: Observation: No measurable pressure reading or physical condition related to a needle weight can be determined from the provided image, which appears to be a mostly gray background with some faint, scattered pixel artifacts. Q2:  Evaluation: No Q3:  Final Verdict: SAFE",1,SAFE,"Q1: Observation: No measurable pressure reading or physical condition related to a needle weight can be determined from the provided image, which appears to be a mostly gray background with some faint, scattered pixel artifacts. Q2:  Evaluation: No Q3:"
26,guage (20).jpg,guage,Glare,4,kgf/cm2,Alert if needle is past 5.0 kgf/cm2.,4 kgf/cm2,Rule B,Value is 4. 4 < 5.0.,1,SAFE,Dataset/Guages/guage (20).jpg,Data_Preprocessed/guage (20).jpg,Glare,"Q1: Observation: No measurable pressure reading or physical condition related to a needle weight can be determined from the provided image, which appears to be a mostly blank or distorted image with some faint artifacts.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",1,SAFE,"Q1: Observation: No measurable pressure reading or physical condition related to a needle weight can be determined from the provided image, which appears to be a mostly blank or distorted image with some faint artifacts.  Q2:  Evaluation: No  Q3:"
27,guage (21).jpg,guage,Low Contrast,2.5,kPa,Alert if reading exceeds 2.0 kPa.,2.5 kPa,Rule A,Value is 2.5. 2.5 > 2.0.,1,UNSAFE,Dataset/Guages/guage (21).jpg,Data_Preprocessed/guage (21).jpg,Low Contrast,Q1: 2.0 kPa Q2: No Q3: SAFE,1,SAFE,Q1: 2.0 kPa Q2: No Q3: SAFE
28,guage (21).jpg,guage,Low Contrast,2.5,kPa,Alert if reading exceeds 3.0 kPa.,2.5 kPa,Rule B,Value is 2.5. 2.5 < 3.0.,1,SAFE,Dataset/Guages/guage (21).jpg,Data_Preprocessed/guage (21).jpg,Low Contrast,Q1: 0.0 kPa Q2: No Q3: SAFE,1,SAFE,Q1: 0.0 kPa Q2: No Q3: SAFE
29,guage (22).jpg,guage,Oblique Angle,1.5,Pa,Alert if value > 1.2 Pa.,1.5 Pa,Rule A,Value is 1.5. 1.5 > 1.2.,1,UNSAFE,Dataset/Guages/guage (22).jpg,Data_Preprocessed/guage (22).jpg,Oblique Angle,Q1: 0.0 Pa Q2: No Q3: SAFE,1,SAFE,Q1: 0.0 Pa Q2: No Q3: SAFE
30,guage (22).jpg,guage,Oblique Angle,1.5,Pa,Alert if value > 1.8 Pa.,1.5 Pa,Rule B,Value is 1.5. 1.5 < 1.8.,1,SAFE,Dataset/Guages/guage (22).jpg,Data_Preprocessed/guage (22).jpg,Oblique Angle,Q1: 0.0 Pa Q2: No Q3: SAFE,1,SAFE,Q1: 0.0 Pa Q2: No Q3: SAFE
31,guage (23).jpg,guage,,23,celcius,Alert if temperature exceeds 18 celcius.,23 celcius,Rule A,Value is 23. 23 > 18.,0,UNSAFE,Dataset/Guages/guage (23).jpg,Data_Preprocessed/guage (23).jpg,,"Q1: Observation: No temperature reading is visible in the image. The image is a pattern of blurred, pixelated images of people, not a sensor reading. Q2:  Evaluation: No Q3:  Final Verdict: SAFE",1,SAFE,"Q1: Observation: No temperature reading is visible in the image. The image is a pattern of blurred, pixelated images of people, not a sensor reading. Q2:  Evaluation: No Q3:"
32,guage (23).jpg,guage,,23,celcius,Alert if temperature exceeds 28 celcius.,23 celcius,Rule B,Value is 23. 23 < 28.,0,SAFE,Dataset/Guages/guage (23).jpg,Data_Preprocessed/guage (23).jpg,,Q1: Observation: No temperature reading or physical condition related to temperature is visible in the image. The image is a collage of various faces/images. Q2:  Evaluation: No Q3:  Final Verdict: SAFE,1,SAFE,Q1: Observation: No temperature reading or physical condition related to temperature is visible in the image. The image is a collage of various faces/images. Q2:  Evaluation: No Q3:
33,guage (24).jpg,guage,,1,bar,Alert if pressure exceeds 0.8 bar.,1 bar,Rule A,Value is 1. 1 > 0.8.,0,UNSAFE,Dataset/Guages/guage (24).jpg,Data_Preprocessed/guage (24).jpg,,Q1: 0.8 bar Q2: No Q3: SAFE,1,SAFE,Q1: 0.8 bar Q2: No Q3: SAFE
34,guage (24).jpg,guage,,1,bar,Alert if pressure exceeds 1.2 bar.,1 bar,Rule B,Value is 1. 1 < 1.2.,0,SAFE,Dataset/Guages/guage (24).jpg,Data_Preprocessed/guage (24).jpg,,Q1: ປະເມີນ: There is no pressure gauge or reading visible in the image; the image is a placeholder/pattern. Q2: Evaluation: No Q3: Final Verdict: SAFE,1,SAFE,Q1: ປະເມີນ: There is no pressure gauge or reading visible in the image; the image is a placeholder/pattern. Q2: Evaluation: No Q3:
35,guage (25).jpg,guage,Oblique Angle,0,,Alert if reading is > 5 NA.,0 NA,Rule A,Value is 0. 0 < 5.,1,SAFE,Dataset/Guages/guage (25).jpg,Data_Preprocessed/guage (25).jpg,Oblique Angle,Q1: 0 Q2: No Q3: SAFE,1,SAFE,Q1: 0 Q2: No Q3: SAFE
36,guage (25).jpg,guage,Oblique Angle,0,,Alert if system is at 0 NA.,0 NA,Rule B,Value is 0. System is at 0.,1,UNSAFE,Dataset/Guages/guage (25).jpg,Data_Preprocessed/guage (25).jpg,Oblique Angle,Q1: 0 NA Q2: Yes Q3: UNSAFE,1,UNSAFE,Q1: 0 NA Q2: Yes Q3: UNSAFE
37,guage (26).jpg,guage,,400,kPa,Alert if value is > 320 kPa.,400 kPa,Rule A,Value is 400. 400 > 320.,0,UNSAFE,Dataset/Guages/guage (26).jpg,Data_Preprocessed/guage (26).jpg,,Q1: 0 kPa Q2: No Q3: SAFE,1,SAFE,Q1: 0 kPa Q2: No Q3: SAFE
38,guage (26).jpg,guage,,400,kPa,Alert if value is > 480 kPa.,400 kPa,Rule B,Value is 400. 400 < 480.,0,SAFE,Dataset/Guages/guage (26).jpg,Data_Preprocessed/guage (26).jpg,,Q1: 0 kPa Q2: No Q3: SAFE,1,SAFE,Q1: 0 kPa Q2: No Q3: SAFE
39,guage (27).jpg,guage,Oblique Angle,1000,mbar,Alert if pressure exceeds 800 mbar.,1000 mbar,Rule A,Value is 1000. 1000 > 800.,1,UNSAFE,Dataset/Guages/guage (27).jpg,Data_Preprocessed/guage (27).jpg,Oblique Angle,Q1: Observation: No pressure reading or physical condition related to pressure is visible in the image. The image is a placeholder or a generic pattern. Q2:  Evaluation: No Q3:  Final Verdict: SAFE,1,SAFE,Q1: Observation: No pressure reading or physical condition related to pressure is visible in the image. The image is a placeholder or a generic pattern. Q2:  Evaluation: No Q3:
40,guage (27).jpg,guage,Oblique Angle,1000,mbar,Alert if pressure exceeds 1200 mbar.,1000 mbar,Rule B,Value is 1000. 1000 < 1200.,1,SAFE,Dataset/Guages/guage (27).jpg,Data_Preprocessed/guage (27).jpg,Oblique Angle,Q1: Observation: No pressure reading or physical condition related to pressure is visible in the image. The image is a placeholder or a generic pattern. Q2:  Evaluation: No Q3:  Final Verdict: SAFE,1,SAFE,Q1: Observation: No pressure reading or physical condition related to pressure is visible in the image. The image is a placeholder or a generic pattern. Q2:  Evaluation: No Q3:
41,guage (28).jpg,guage,Oblique Angle,125,psi,Alert if pressure exceeds 100 psi.,125 psi,Rule A,Value is 125. 125 > 100.,1,UNSAFE,Dataset/Guages/guage (28).jpg,Data_Preprocessed/guage (28).jpg,Oblique Angle,Q1: 0 psi Q2: No Q3: SAFE,1,SAFE,Q1: 0 psi Q2: No Q3: SAFE
42,guage (28).jpg,guage,Oblique Angle,125,psi,Alert if pressure exceeds 150 psi.,125 psi,Rule B,Value is 125. 125 < 150.,1,SAFE,Dataset/Guages/guage (28).jpg,Data_Preprocessed/guage (28).jpg,Oblique Angle,Q1: 0 psi Q2: No Q3: SAFE,1,SAFE,Q1: 0 psi Q2: No Q3: SAFE
43,guage (29).jpg,guage,Oblique Angle,0,in hg,Alert if vacuum > 5 in hg.,0 in hg,Rule A,Value is 0. 0 < 5.,1,SAFE,Dataset/Guages/guage (29).jpg,Data_Preprocessed/guage (29).jpg,Oblique Angle,Q1: 0 Q2: No Q3: SAFE,1,SAFE,Q1: 0 Q2: No Q3: SAFE
44,guage (29).jpg,guage,Oblique Angle,0,in hg,Alert if vacuum drops to 0 in hg.,0 in hg,Rule B,Value is 0. Vacuum is at 0.,1,UNSAFE,Dataset/Guages/guage (29).jpg,Data_Preprocessed/guage (29).jpg,Oblique Angle,Q1: 0 Q2: Yes Q3: UNSAFE,1,UNSAFE,Q1: 0 Q2: Yes Q3: UNSAFE
45,guage (3).jpg,guage,Low Contrast,22,bar,Alert if pressure > 17 bar.,22 bar,Rule A,Value is 22. 22 > 17.,1,UNSAFE,Dataset/Guages/guage (3).jpg,Data_Preprocessed/guage (3).jpg,Low Contrast,Q1: Observation: No pressure reading or physical condition related to pressure is visible in the image. The image is a placeholder/blank gray screen with a repeating pattern of a person's face. Q2:  Evaluation: No Q3:  Final Verdict: SAFE,1,SAFE,Q1: Observation: No pressure reading or physical condition related to pressure is visible in the image. The image is a placeholder/blank gray screen with a repeating pattern of a person's face. Q2:  Evaluation: No Q3:
46,guage (3).jpg,guage,Low Contrast,22,bar,Alert if pressure > 27 bar.,22 bar,Rule B,Value is 22. 22 < 27.,1,SAFE,Dataset/Guages/guage (3).jpg,Data_Preprocessed/guage (3).jpg,Low Contrast,Q1: Observation: No pressure reading or physical condition related to a pressure gauge is visible in the image. The image is a placeholder/blank gray screen with a repeating pattern of a person's face. Q2:  Evaluation: No Q3:  Final Verdict: SAFE,1,SAFE,Q1: Observation: No pressure reading or physical condition related to a pressure gauge is visible in the image. The image is a placeholder/blank gray screen with a repeating pattern of a person's face. Q2:  Evaluation: No Q3:
47,guage (30).jpg,guage,Oblique Angle,22,psi,Alert if pressure > 17 psi.,22 psi,Rule A,Value is 22. 22 > 17.,1,UNSAFE,Dataset/Guages/guage (30).jpg,Data_Preprocessed/guage (30).jpg,Oblique Angle,Q1: 17 psi Q2: No Q3: SAFE,1,SAFE,Q1: 17 psi Q2: No Q3: SAFE
48,guage (30).jpg,guage,Oblique Angle,22,psi,Alert if pressure > 27 psi.,22 psi,Rule B,Value is 22. 22 < 27.,1,SAFE,Dataset/Guages/guage (30).jpg,Data_Preprocessed/guage (30).jpg,Oblique Angle,Q1: 27 psi Q2: No Q3: SAFE,1,SAFE,Q1: 27 psi Q2: No Q3: SAFE
49,guage (31).jpg,guage,Glare/ Oblique Angle,0.02,Mpa,Alert if > 0.01 Mpa.,0.02 Mpa,Rule A,Value is 0.02. 0.02 > 0.01.,1,UNSAFE,Dataset/Guages/guage (31).jpg,Data_Preprocessed/guage (31).jpg,Glare/ Oblique Angle,Q1: 0.01 Mpa. Q2: No Q3: SAFE,1,SAFE,Q1: 0.01 Mpa. Q2: No Q3: SAFE
50,guage (31).jpg,guage,Glare/ Oblique Angle,0.02,Mpa,Alert if > 0.03 Mpa.,0.02 Mpa,Rule B,Value is 0.02. 0.02 < 0.03.,1,SAFE,Dataset/Guages/guage (31).jpg,Data_Preprocessed/guage (31).jpg,Glare/ Oblique Angle,Q1: 0.03 Mpa. Q2: No Q3: SAFE,1,SAFE,Q1: 0.03 Mpa. Q2: No Q3: SAFE
51,guage (32).jpg,guage,Low Resolution,0.8,bar,Alert if > 0.6 bar.,0.8 bar,Rule A,Value is 0.8. 0.8 > 0.6.,1,UNSAFE,Dataset/Guages/guage (32).jpg,Data_Preprocessed/guage (32).jpg,Low Resolution,Q1: 0.6 bar Q2: No Q3: SAFE,1,SAFE,Q1: 0.6 bar Q2: No Q3: SAFE
52,guage (32).jpg,guage,Low Resolution,0.8,bar,Alert if > 1.0 bar.,0.8 bar,Rule B,Value is 0.8. 0.8 < 1.0.,1,SAFE,Dataset/Guages/guage (32).jpg,Data_Preprocessed/guage (32).jpg,Low Resolution,Q1: 0.0 bar Q2: No Q3: SAFE,1,SAFE,Q1: 0.0 bar Q2: No Q3: SAFE
53,guage (33).jpg,guage,Glare,3.6,bar,Alert if > 2.8 bar.,3.6 bar,Rule A,Value is 3.6. 3.6 > 2.8.,1,UNSAFE,Dataset/Guages/guage (33).jpg,Data_Preprocessed/guage (33).jpg,Glare,Q1: 2.8 bar Q2: No Q3: SAFE,1,SAFE,Q1: 2.8 bar Q2: No Q3: SAFE
54,guage (33).jpg,guage,Glare,3.6,bar,Alert if > 4.4 bar.,3.6 bar,Rule B,Value is 3.6. 3.6 < 4.4.,1,SAFE,Dataset/Guages/guage (33).jpg,Data_Preprocessed/guage (33).jpg,Glare,Q1: 20.5 bar Q2: Yes Q3: UNSAFE,1,UNSAFE,Q1: 20.5 bar Q2: Yes Q3: UNSAFE
55,guage (34).jpg,guage,Oblique Angle/ Low Resolution,83,kPa,Alert if pressure exceeds 66 kPa.,83 kPa,Rule A,Value is 83. 83 > 66.,1,UNSAFE,Dataset/Guages/guage (34).jpg,Data_Preprocessed/guage (34).jpg,Oblique Angle/ Low Resolution,"Q1: Observation: No pressure reading or physical condition related to pressure is visible in the image. The image is mostly a gray background with some small, faint graphical elements that appear to be text or symbols, not a gauge or measurement.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",1,SAFE,"Q1: Observation: No pressure reading or physical condition related to pressure is visible in the image. The image is mostly a gray background with some small, faint graphical elements that appear to be text or symbols, not a gauge or measurement.  Q2:  Evaluation: No  Q3:"
56,guage (34).jpg,guage,Oblique Angle/ Low Resolution,83,kPa,Alert if pressure exceeds 100 kPa.,83 kPa,Rule B,Value is 83. 83 < 100.,1,SAFE,Dataset/Guages/guage (34).jpg,Data_Preprocessed/guage (34).jpg,Oblique Angle/ Low Resolution,"Q1: Observation: No pressure reading or physical condition related to pressure is visible in the image. The image primarily shows a gray background with small, faint graphical elements that resemble text or symbols, but none of which represent a measurable pressure reading.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",1,SAFE,"Q1: Observation: No pressure reading or physical condition related to pressure is visible in the image. The image primarily shows a gray background with small, faint graphical elements that resemble text or symbols, but none of which represent a measurable pressure reading.  Q2:  Evaluation: No  Q3:"
57,guage (35).jpg,guage,Obstruction,35,Psi,Alert if > 28 Psi.,35 Psi,Rule A,Value is 35. 35 > 28.,1,UNSAFE,Dataset/Guages/guage (35).jpg,Data_Preprocessed/guage (35).jpg,Obstruction,Q1: 28 psi Q2: No Q3: SAFE,1,SAFE,Q1: 28 psi Q2: No Q3: SAFE
58,guage (35).jpg,guage,Obstruction,35,Psi,Alert if > 42 Psi.,35 Psi,Rule B,Value is 35. 35 < 42.,1,SAFE,Dataset/Guages/guage (35).jpg,Data_Preprocessed/guage (35).jpg,Obstruction,Q1: 0 psi Q2: No Q3: SAFE,1,SAFE,Q1: 0 psi Q2: No Q3: SAFE
59,guage (36).jpg,guage,Low Contrast,0.1,Mpa,Alert if > 0.08 Mpa.,0.1 Mpa,Rule A,Value is 0.1. 0.1 > 0.08.,1,UNSAFE,Dataset/Guages/guage (36).jpg,Data_Preprocessed/guage (36).jpg,Low Contrast,Q1: 0.08 Mpa. Q2: No Q3: SAFE,1,SAFE,Q1: 0.08 Mpa. Q2: No Q3: SAFE
60,guage (36).jpg,guage,Low Contrast,0.1,Mpa,Alert if > 0.12 Mpa.,0.1 Mpa,Rule B,Value is 0.1. 0.1 < 0.12.,1,SAFE,Dataset/Guages/guage (36).jpg,Data_Preprocessed/guage (36).jpg,Low Contrast,Q1: 0.12 Mpa Q2: No Q3: SAFE,1,SAFE,Q1: 0.12 Mpa Q2: No Q3: SAFE
61,guage (37).jpg,guage,Low Contrast,160,celcius,Alert if > 128 celcius.,160 celcius,Rule A,Value is 160. 160 > 128.,1,UNSAFE,Dataset/Guages/guage (37).jpg,Data_Preprocessed/guage (37).jpg,Low Contrast,Q1: 0 Q2: No Q3: SAFE,1,SAFE,Q1: 0 Q2: No Q3: SAFE
62,guage (37).jpg,guage,Low Contrast,160,celcius,Alert if > 192 celcius.,160 celcius,Rule B,Value is 160. 160 < 192.,1,SAFE,Dataset/Guages/guage (37).jpg,Data_Preprocessed/guage (37).jpg,Low Contrast,Q1: 200 Q2: Yes Q3: UNSAFE,1,UNSAFE,Q1: 200 Q2: Yes Q3: UNSAFE
63,guage (38).jpg,guage,,60,celcius,Alert if temperature exceeds 48 celcius.,60 celcius,Rule A,Value is 60. 60 > 48.,0,UNSAFE,Dataset/Guages/guage (38).jpg,Data_Preprocessed/guage (38).jpg,,Q1: 20°C Q2: No Q3: SAFE,1,SAFE,Q1: 20°C Q2: No Q3: SAFE
64,guage (38).jpg,guage,,60,celcius,Alert if temperature exceeds 72 celcius.,60 celcius,Rule B,Value is 60. 60 < 72.,0,SAFE,Dataset/Guages/guage (38).jpg,Data_Preprocessed/guage (38).jpg,,Q1: 20 Q2: No Q3: SAFE,1,SAFE,Q1: 20 Q2: No Q3: SAFE
